---------Head Start---------
Separator: Comma
Linear Units: Meters
Angular Units: Dec. degrees
Output order: Pnt Id, Time1, Time2, Hz, V, Sd, H.dist, V.dist, East, North, Elev
RRRR,6, 19, 4, 15,180.00528,94.38472,23.0780,4999.9980,4976.9900,999.9360
RRRR,6, 19, 4, 15,0.00306,265.62222,23.0780,4999.9990,4976.9900,999.9380
1111,6, 19, 4, 16,112.86306,265.74833,1134.4930,3957.5020,5439.5770,917.6810
1111,6, 19, 4, 16,292.86389,94.25750,1134.4930,3957.5140,5439.5870,917.5650
2222,6, 19, 4, 16,310.30611,93.07361,1510.7160,3849.5740,5975.8470,920.8500
2222,6, 19, 4, 17,130.30472,266.93139,1510.7130,3849.5440,5975.8180,920.9860
3333,6, 19, 4, 17,121.54972,266.11472,1150.0070,4022.2230,5600.3540,923.8650
3333,6, 19, 4, 17,301.55167,93.89139,1150.0050,4022.2520,5600.3820,923.7450
RRRR,6, 19, 4, 30,180.00417,94.38444,23.0780,4999.9980,4976.9900,999.9360
RRRR,6, 19, 4, 30,0.00500,265.62250,23.0780,4999.9980,4976.9900,999.9390
1111,6, 19, 4, 30,112.85472,265.74583,1134.4560,3957.4740,5439.4090,917.6340
1111,6, 19, 4, 31,292.85667,94.25861,1134.4550,3957.4970,5439.4430,917.5440
2222,6, 19, 4, 31,310.30194,93.07361,1510.6270,3849.5680,5975.7010,920.8570
2222,6, 19, 4, 31,130.30000,266.93222,1510.6250,3849.5330,5975.6700,921.0090
3333,6, 19, 4, 32,121.54222,266.11250,1149.9450,4022.1970,5600.1890,923.8260
3333,6, 19, 4, 32,301.54417,93.89389,1149.9430,4022.2280,5600.2200,923.6990
RRRR,6, 19, 4, 45,180.00528,94.38556,23.0780,4999.9980,4976.9900,999.9350
RRRR,6, 19, 4, 45,0.00333,265.62333,23.0780,4999.9990,4976.9890,999.9390
1111,6, 19, 4, 46,112.84667,265.74583,1134.4180,3957.4480,5439.2480,917.6370
1111,6, 19, 4, 46,292.84778,94.26083,1134.4170,3957.4660,5439.2640,917.5030
2222,6, 19, 4, 46,310.29722,93.07639,1510.5380,3849.5610,5975.5500,920.7900
2222,6, 19, 4, 47,130.29583,266.93333,1510.5350,3849.5280,5975.5280,921.0460
3333,6, 19, 4, 47,121.53444,266.11278,1149.8820,4022.1680,5600.0230,923.8340
3333,6, 19, 4, 47,301.53667,93.89472,1149.8810,4022.2020,5600.0560,923.6870
RRRR,6, 19, 5, 0,180.00472,94.38472,23.0780,4999.9980,4976.9900,999.9360
RRRR,6, 19, 5, 0,0.00417,265.62250,23.0780,4999.9980,4976.9890,999.9390
1111,6, 19, 5, 1,112.83944,265.74556,1134.3780,3957.4300,5439.1020,917.6300
1111,6, 19, 5, 1,292.84222,94.26222,1134.3780,3957.4610,5439.1460,917.4790
2222,6, 19, 5, 1,310.29389,93.07694,1510.4500,3849.5710,5975.4250,920.7810
2222,6, 19, 5, 2,130.29306,266.93111,1510.4480,3849.5480,5975.4120,920.9940
3333,6, 19, 5, 2,121.52889,266.11167,1149.8200,4022.1650,5599.8950,923.8200
3333,6, 19, 5, 2,301.53111,93.89528,1149.8180,4022.1980,5599.9270,923.6810
RRRR,6, 19, 5, 15,180.00583,94.38472,23.0780,4999.9980,4976.9900,999.9360
RRRR,6, 19, 5, 15,0.00361,265.62333,23.0780,4999.9990,4976.9890,999.9390
1111,6, 19, 5, 16,112.83194,265.74139,1134.3380,3957.4140,5438.9450,917.5520
1111,6, 19, 5, 16,292.83167,94.26222,1134.3370,3957.4180,5438.9380,917.4820
2222,6, 19, 5, 16,310.28917,93.07556,1510.3600,3849.5590,5975.2740,920.8190
2222,6, 19, 5, 17,130.28694,266.92806,1510.3580,3849.5170,5975.2300,920.9190
3333,6, 19, 5, 17,121.52167,266.10806,1149.7550,4022.1490,5599.7360,923.7480
3333,6, 19, 5, 17,301.52222,93.89556,1149.7530,4022.1600,5599.7430,923.6760
RRRR,6, 19, 5, 30,180.00528,94.38417,23.0780,4999.9980,4976.9900,999.9360
RRRR,6, 19, 5, 30,0.00306,265.62222,23.0780,4999.9990,4976.9890,999.9380
1111,6, 19, 5, 31,112.82361,265.74250,1134.2980,3957.3860,5438.7820,917.5780
1111,6, 19, 5, 31,292.82389,94.26472,1134.2970,3957.4000,5438.7840,917.4350
2222,6, 19, 5, 31,310.28417,93.07750,1510.2730,3849.5410,5975.1140,920.7760
2222,6, 19, 5, 32,130.28306,266.92917,1510.2710,3849.5150,5975.0950,920.9520
3333,6, 19, 5, 32,121.51444,266.10972,1149.6910,4022.1250,5599.5810,923.7880
3333,6, 19, 5, 32,301.51528,93.89944,1149.6890,4022.1480,5599.5910,923.6050
RRRR,6, 19, 5, 45,180.00611,94.38472,23.0780,4999.9980,4976.9900,999.9360
RRRR,6, 19, 5, 45,0.00472,265.62167,23.0780,4999.9980,4976.9900,999.9380
1111,6, 19, 5, 46,112.81472,265.74000,1134.2550,3957.3600,5438.5980,917.5340
1111,6, 19, 5, 46,292.81611,94.26528,1134.2530,3957.3810,5438.6240,917.4280
2222,6, 19, 5, 46,310.27944,93.07861,1510.1830,3849.5290,5974.9580,920.7510
2222,6, 19, 5, 47,130.27833,266.92833,1510.1810,3849.5080,5974.9460,920.9300
3333,6, 19, 5, 47,121.50667,266.10722,1149.6250,4022.1020,5599.4110,923.7420
3333,6, 19, 5, 47,301.50750,93.89833,1149.6230,4022.1220,5599.4240,923.6340
RRRR,6, 19, 6, 0,180.00556,94.38444,23.0780,4999.9980,4976.9900,999.9360
RRRR,6, 19, 6, 0,0.00444,265.62167,23.0780,4999.9980,4976.9890,999.9380
1111,6, 19, 6, 1,112.80806,265.73972,1134.2100,3957.3510,5438.4600,917.5310
1111,6, 19, 6, 1,292.80861,94.26556,1134.2100,3957.3640,5438.4710,917.4230
2222,6, 19, 6, 1,310.27444,93.07778,1510.0930,3849.5130,5974.8040,920.7740
2222,6, 19, 6, 1,130.27389,266.92806,1510.0900,3849.5010,5974.7970,920.9300
3333,6, 19, 6, 2,121.49889,266.10833,1149.5580,4022.0780,5599.2440,923.7680
3333,6, 19, 6, 2,301.50111,93.89889,1149.5560,4022.1100,5599.2750,923.6250
RRRR,6, 19, 6, 15,180.00583,94.38417,23.0780,4999.9980,4976.9900,999.9360
RRRR,6, 19, 6, 15,0.00472,265.62306,23.0780,4999.9980,4976.9890,999.9390
1111,6, 19, 6, 16,112.79944,265.74056,1134.1620,3957.3280,5438.2880,917.5510
1111,6, 19, 6, 16,292.80139,94.26556,1134.1630,3957.3510,5438.3200,917.4310
2222,6, 19, 6, 16,310.27139,93.07694,1510.0030,3849.5270,5974.6820,920.8020
2222,6, 19, 6, 17,130.26861,266.92944,1510.0010,3849.4770,5974.6330,920.9690
3333,6, 19, 6, 17,121.49194,266.10806,1149.4900,4022.0630,5599.0910,923.7670
3333,6, 19, 6, 17,301.49361,93.89833,1149.4880,4022.0910,5599.1150,923.6390
RRRR,6, 19, 6, 30,180.00500,94.38278,23.0780,4999.9980,4976.9900,999.9360
RRRR,6, 19, 6, 30,0.00472,265.62167,23.0780,4999.9980,4976.9890,999.9380
1111,6, 19, 6, 31,112.79111,265.74111,1134.1180,3957.3050,5438.1180,917.5640
1111,6, 19, 6, 31,292.79333,94.26389,1134.1170,3957.3290,5438.1550,917.4660
2222,6, 19, 6, 31,310.26583,93.07528,1509.9150,3849.5020,5974.5190,920.8500
2222,6, 19, 6, 32,130.26444,266.92917,1509.9130,3849.4750,5974.4950,920.9680
3333,6, 19, 6, 32,121.48472,266.10778,1149.4210,4022.0480,5598.9340,923.7670
3333,6, 19, 6, 32,301.48667,93.89750,1149.4190,4022.0750,5598.9600,923.6590
RRRR,6, 19, 6, 45,180.00583,94.38278,23.0780,4999.9980,4976.9900,999.9360
RRRR,6, 19, 6, 45,0.00444,265.62278,23.0780,4999.9980,4976.9890,999.9390
1111,6, 19, 6, 46,112.78417,265.74083,1134.0680,3957.2980,5437.9730,917.5650
1111,6, 19, 6, 46,292.78500,94.26389,1134.0670,3957.3110,5437.9840,917.4700
2222,6, 19, 6, 46,310.26167,93.07750,1509.8240,3849.5000,5974.3730,920.8010
2222,6, 19, 6, 47,130.25972,266.92833,1509.8220,3849.4640,5974.3400,920.9540
3333,6, 19, 6, 47,121.47778,266.10833,1149.3520,4022.0340,5598.7800,923.7850
3333,6, 19, 6, 47,301.47972,93.89861,1149.3500,4022.0620,5598.8040,923.6420
RRRR,6, 19, 7, 0,180.00583,94.38472,23.0780,4999.9980,4976.9900,999.9360
RRRR,6, 19, 7, 0,0.00528,265.62250,23.0780,4999.9980,4976.9900,999.9390
1111,6, 19, 7, 1,112.77611,265.74222,1134.0190,3957.2800,5437.8100,917.5950
1111,6, 19, 7, 1,292.77778,94.26250,1134.0180,3957.2990,5437.8360,917.5010
2222,6, 19, 7, 1,310.25722,93.07667,1509.7350,3849.4910,5974.2270,920.8260
2222,6, 19, 7, 2,130.25472,266.93000,1509.7320,3849.4450,5974.1810,920.9980
3333,6, 19, 7, 2,121.47083,266.10944,1149.2810,4022.0190,5598.6240,923.8110
3333,6, 19, 7, 2,301.47306,93.89722,1149.2800,4022.0510,5598.6540,923.6750
RRRR,6, 19, 7, 15,180.00472,94.38361,23.0780,4999.9980,4976.9900,999.9360
RRRR,6, 19, 7, 15,0.00417,265.62361,23.0780,4999.9980,4976.9890,999.9390
1111,6, 19, 7, 15,112.77000,265.74417,1133.9680,3957.2760,5437.6760,917.6340
1111,6, 19, 7, 16,292.76972,94.26222,1133.9670,3957.2860,5437.6720,917.5080
2222,6, 19, 7, 16,310.25194,93.07639,1509.6460,3849.4710,5974.0660,920.8360
2222,6, 19, 7, 16,130.25111,266.93278,1509.6430,3849.4450,5974.0510,921.0750
3333,6, 19, 7, 17,121.46444,266.11222,1149.2100,4022.0110,5598.4810,923.8710
3333,6, 19, 7, 17,301.46583,93.89500,1149.2070,4022.0350,5598.4960,923.7260
RRRR,6, 19, 7, 30,180.00667,94.38444,23.0780,4999.9970,4976.9900,999.9360
RRRR,6, 19, 7, 30,0.00417,265.62361,23.0780,4999.9980,4976.9890,999.9390
1111,6, 19, 7, 31,112.76139,265.74694,1133.9140,3957.2570,5437.5030,917.6940
1111,6, 19, 7, 31,292.76306,94.26139,1133.9150,3957.2810,5437.5300,917.5320
2222,6, 19, 7, 31,310.24833,93.07556,1509.5560,3849.4750,5973.9330,920.8630
2222,6, 19, 7, 32,130.24583,266.93250,1509.5530,3849.4290,5973.8910,921.0720
3333,6, 19, 7, 32,121.45722,266.11306,1149.1380,4021.9940,5598.3170,923.8930
3333,6, 19, 7, 32,301.45944,93.89500,1149.1360,4022.0290,5598.3490,923.7320
RRRR,6, 19, 7, 45,180.00500,94.38306,23.0780,4999.9980,4976.9900,999.9360
RRRR,6, 19, 7, 45,0.00306,265.62167,23.0780,4999.9990,4976.9890,999.9380
1111,6, 19, 7, 46,112.75472,265.74556,1133.8600,3957.2580,5437.3600,917.6710
1111,6, 19, 7, 46,292.75583,94.25750,1133.8600,3957.2700,5437.3760,917.6100
2222,6, 19, 7, 46,310.24306,93.07222,1509.4650,3849.4500,5973.7700,920.9570
2222,6, 19, 7, 47,130.24194,266.93083,1509.4650,3849.4300,5973.7520,921.0370
3333,6, 19, 7, 47,121.45083,266.11056,1149.0640,4021.9940,5598.1690,923.8450
3333,6, 19, 7, 47,301.45306,93.89194,1149.0620,4022.0210,5598.2040,923.7960
RRRR,6, 19, 8, 0,180.00556,94.38556,23.0780,4999.9980,4976.9900,999.9350
RRRR,6, 19, 8, 0,0.00417,265.62333,23.0780,4999.9980,4976.9890,999.9390
1111,6, 19, 8, 1,112.74889,265.75083,1133.8070,3957.2550,5437.2360,917.7810
1111,6, 19, 8, 1,292.74917,94.25556,1133.8040,3957.2690,5437.2390,917.6540
2222,6, 19, 8, 1,310.23972,93.07361,1509.3770,3849.4660,5973.6490,920.9230
2222,6, 19, 8, 2,130.23750,266.93333,1509.3750,3849.4190,5973.6060,921.1070
3333,6, 19, 8, 2,121.44361,266.11556,1148.9910,4021.9750,5598.0120,923.9520
3333,6, 19, 8, 2,301.44722,93.89194,1148.9880,4022.0240,5598.0670,923.8010
RRRR,6, 19, 8, 15,180.00528,94.38611,23.0780,4999.9980,4976.9900,999.9350
RRRR,6, 19, 8, 15,0.00500,265.62361,23.0780,4999.9980,4976.9890,999.9390
1111,6, 19, 8, 16,112.74139,265.75028,1133.7520,3957.2480,5437.0760,917.7720
1111,6, 19, 8, 16,292.74139,94.25500,1133.7520,3957.2570,5437.0770,917.6700
2222,6, 19, 8, 16,310.23611,93.07250,1509.2870,3849.4720,5973.5200,920.9550
2222,6, 19, 8, 17,130.23361,266.93583,1509.2840,3849.4200,5973.4730,921.1810
3333,6, 19, 8, 17,121.43778,266.11750,1148.9170,4021.9740,5597.8730,923.9940
3333,6, 19, 8, 17,301.44028,93.89056,1148.9150,4022.0120,5597.9100,923.8320
RRRR,6, 19, 8, 30,180.00667,94.38472,23.0780,4999.9970,4976.9900,999.9360
RRRR,6, 19, 8, 30,0.00500,265.62250,23.0780,4999.9980,4976.9900,999.9390
1111,6, 19, 8, 31,112.73417,265.75333,1133.6950,3957.2440,5436.9280,917.8360
1111,6, 19, 8, 31,292.73500,94.25111,1133.6960,3957.2530,5436.9380,917.7500
2222,6, 19, 8, 31,310.23111,93.06944,1509.1960,3849.4520,5973.3630,921.0460
2222,6, 19, 8, 32,130.22944,266.93722,1509.1950,3849.4150,5973.3310,921.2150
3333,6, 19, 8, 32,121.43083,266.11861,1148.8420,4021.9640,5597.7180,924.0210
3333,6, 19, 8, 32,301.43333,93.88778,1148.8400,4022.0000,5597.7550,923.8960
RRRR,6, 19, 8, 45,180.00528,94.38222,23.0780,4999.9980,4976.9900,999.9370
RRRR,6, 19, 8, 45,0.00417,265.62111,23.0780,4999.9980,4976.9890,999.9380
1111,6, 19, 8, 46,112.72667,265.75417,1133.6390,3957.2360,5436.7710,917.8590
1111,6, 19, 8, 46,292.72806,94.24861,1133.6380,3957.2510,5436.7930,917.8030
2222,6, 19, 8, 46,310.22639,93.06611,1509.1060,3849.4370,5973.2130,921.1330
2222,6, 19, 8, 47,130.22500,266.93611,1509.1030,3849.4100,5973.1820,921.1980
3333,6, 19, 8, 47,121.42556,266.11694,1148.7660,4021.9760,5597.5880,923.9980
3333,6, 19, 8, 47,301.42722,93.88556,1148.7640,4021.9990,5597.6150,923.9440
RRRR,6, 19, 9, 0,180.00444,94.38278,23.0780,4999.9980,4976.9900,999.9360
RRRR,6, 19, 9, 0,0.00306,265.62194,23.0780,4999.9990,4976.9900,999.9380
1111,6, 19, 9, 1,112.71889,265.75750,1133.5800,3957.2250,5436.6040,917.9270
1111,6, 19, 9, 1,292.72167,94.24639,1133.5790,3957.2540,5436.6560,917.8500
2222,6, 19, 9, 1,310.22306,93.06750,1509.0160,3849.4510,5973.0870,921.1040
2222,6, 19, 9, 2,130.22111,266.93806,1509.0120,3849.4120,5973.0470,921.2500
3333,6, 19, 9, 2,121.41917,266.12056,1148.6900,4021.9700,5597.4420,924.0700
3333,6, 19, 9, 2,301.42111,93.88389,1148.6880,4021.9980,5597.4720,923.9830
RRRR,6, 19, 9, 15,180.00444,94.38361,23.0780,4999.9980,4976.9900,999.9360
RRRR,6, 19, 9, 15,0.00500,265.62167,23.0780,4999.9980,4976.9900,999.9380
1111,6, 19, 9, 16,112.71194,265.76083,1133.5210,3957.2220,5436.4560,918.0000
1111,6, 19, 9, 16,292.71444,94.24472,1133.5210,3957.2490,5436.4990,917.8870
2222,6, 19, 9, 16,310.21889,93.06694,1508.9230,3849.4480,5972.9420,921.1250
2222,6, 19, 9, 17,130.21667,266.93917,1508.9220,3849.4030,5972.9010,921.2860
3333,6, 19, 9, 17,121.41194,266.12194,1148.6140,4021.9590,5597.2810,924.1080
3333,6, 19, 9, 17,301.41528,93.88361,1148.6120,4022.0000,5597.3290,923.9940
RRRR,6, 19, 9, 30,180.00528,94.38528,23.0780,4999.9980,4976.9900,999.9350
RRRR,6, 19, 9, 30,0.00389,265.62194,23.0780,4999.9980,4976.9900,999.9380
1111,6, 19, 9, 31,112.70611,265.76278,1133.4640,3957.2290,5436.3340,918.0430
1111,6, 19, 9, 31,292.70806,94.24250,1133.4620,3957.2520,5436.3610,917.9340
2222,6, 19, 9, 31,310.21389,93.06472,1508.8330,3849.4290,5972.7850,921.1860
2222,6, 19, 9, 32,130.21194,266.94222,1508.8310,3849.3910,5972.7510,921.3690
3333,6, 19, 9, 32,121.40611,266.12583,1148.5390,4021.9550,5597.1420,924.1890
3333,6, 19, 9, 32,301.40750,93.87972,1148.5370,4021.9790,5597.1630,924.0790
RRRR,6, 19, 9, 45,180.00389,94.38528,23.0780,4999.9980,4976.9900,999.9350
RRRR,6, 19, 9, 45,0.00389,265.62333,23.0780,4999.9980,4976.9890,999.9390
1111,6, 19, 9, 46,112.69944,265.76833,1133.4080,3957.2210,5436.1900,918.1550
1111,6, 19, 9, 46,292.70083,94.23889,1133.4070,3957.2420,5436.2110,918.0100
2222,6, 19, 9, 46,310.21083,93.06444,1508.7450,3849.4470,5972.6690,921.2010
2222,6, 19, 9, 47,130.20889,266.94694,1508.7420,3849.4030,5972.6370,921.4960
3333,6, 19, 9, 47,121.39944,266.12778,1148.4650,4021.9460,5596.9910,924.2350
3333,6, 19, 9, 47,301.40250,93.87944,1148.4630,4021.9890,5597.0370,924.0870
RRRR,6, 19, 10, 0,180.00500,94.38389,23.0780,4999.9980,4976.9900,999.9360
RRRR,6, 19, 10, 0,0.00278,265.62167,23.0780,4999.9990,4976.9900,999.9380
1111,6, 19, 10, 1,112.69167,265.76889,1133.3510,3957.2140,5436.0270,918.1670
1111,6, 19, 10, 1,292.69333,94.23528,1133.3490,3957.2350,5436.0580,918.0840
2222,6, 19, 10, 1,310.20611,93.06000,1508.6540,3849.4280,5972.5170,921.3170
2222,6, 19, 10, 2,130.20361,266.94472,1508.6530,3849.3830,5972.4710,921.4440
3333,6, 19, 10, 2,121.39250,266.12944,1148.3890,4021.9370,5596.8340,924.2720
3333,6, 19, 10, 2,301.39556,93.87667,1148.3870,4021.9780,5596.8820,924.1490
RRRR,6, 19, 10, 15,180.00417,94.38500,23.0780,4999.9980,4976.9890,999.9360
RRRR,6, 19, 10, 15,0.00306,265.62278,23.0780,4999.9990,4976.9890,999.9390
1111,6, 19, 10, 16,112.68333,265.77250,1133.2930,3957.1990,5435.8570,918.2430
1111,6, 19, 10, 16,292.68583,94.23333,1133.2960,3957.2230,5435.9010,918.1310
2222,6, 19, 10, 16,310.20250,93.05972,1508.5640,3849.4340,5972.3850,921.3310
2222,6, 19, 10, 17,130.20000,266.94667,1508.5620,3849.3870,5972.3400,921.5030
3333,6, 19, 10, 17,121.38639,266.13222,1148.3160,4021.9330,5596.6960,924.3340
3333,6, 19, 10, 17,301.38972,93.87500,1148.3140,4021.9770,5596.7440,924.1850
RRRR,6, 19, 10, 30,180.00472,94.38361,23.0780,4999.9980,4976.9900,999.9360
RRRR,6, 19, 10, 30,0.00528,265.62194,23.0780,4999.9980,4976.9900,999.9380
1111,6, 19, 10, 31,112.67806,265.77389,1133.2410,3957.2040,5435.7400,918.2770
1111,6, 19, 10, 31,292.67944,94.23306,1133.2400,3957.2250,5435.7610,918.1380
2222,6, 19, 10, 31,310.19806,93.05806,1508.4750,3849.4250,5972.2410,921.3810
2222,6, 19, 10, 32,130.19556,266.94833,1508.4720,3849.3780,5972.1930,921.5480
3333,6, 19, 10, 32,121.38111,266.13333,1148.2420,4021.9420,5596.5700,924.3610
3333,6, 19, 10, 32,301.38306,93.87222,1148.2400,4021.9700,5596.5980,924.2480
RRRR,6, 19, 10, 45,180.00333,94.38528,23.0780,4999.9990,4976.9900,999.9350
RRRR,6, 19, 10, 45,0.00333,265.62250,23.0780,4999.9990,4976.9900,999.9390
1111,6, 19, 10, 46,112.67056,265.77472,1133.1880,3957.1950,5435.5830,918.2970
1111,6, 19, 10, 46,292.67194,94.23139,1133.1870,3957.2170,5435.6090,918.1730
2222,6, 19, 10, 46,310.19361,93.05861,1508.3850,3849.4190,5972.0930,921.3720
2222,6, 19, 10, 47,130.19083,266.94778,1508.3820,3849.3680,5972.0420,921.5360
3333,6, 19, 10, 47,121.37361,266.13333,1148.1690,4021.9250,5596.4040,924.3630
3333,6, 19, 10, 47,301.37583,93.87333,1148.1670,4021.9580,5596.4360,924.2310
RRRR,6, 19, 11, 0,180.00361,94.38444,23.0780,4999.9990,4976.9900,999.9360
RRRR,6, 19, 11, 0,0.00361,265.62194,23.0780,4999.9990,4976.9890,999.9380
1111,6, 19, 11, 1,112.66278,265.77583,1133.1340,3957.1850,5435.4250,918.3200
1111,6, 19, 11, 1,292.66444,94.22889,1133.1330,3957.2050,5435.4520,918.2280
2222,6, 19, 11, 1,310.18972,93.05694,1508.2950,3849.4220,5971.9610,921.4220
2222,6, 19, 11, 2,130.18639,266.94806,1508.2930,3849.3630,5971.8980,921.5520
3333,6, 19, 11, 2,121.36750,266.13389,1148.0980,4021.9230,5596.2630,924.3790
3333,6, 19, 11, 2,301.36944,93.87056,1148.0950,4021.9490,5596.2900,924.2890
RRRR,6, 19, 11, 15,180.00528,94.38417,23.0780,4999.9980,4976.9900,999.9360
RRRR,6, 19, 11, 15,0.00361,265.62139,23.0780,4999.9990,4976.9900,999.9380
1111,6, 19, 11, 16,112.65667,265.77778,1133.0840,3957.1810,5435.2930,918.3650
1111,6, 19, 11, 16,292.65778,94.22639,1133.0820,3957.1970,5435.3110,918.2830
2222,6, 19, 11, 16,310.18444,93.05694,1508.2050,3849.4020,5971.7980,921.4270
2222,6, 19, 11, 17,130.18278,266.95000,1508.2040,3849.3670,5971.7690,921.6100
3333,6, 19, 11, 17,121.36056,266.13667,1148.0270,4021.9070,5596.1100,924.4380
3333,6, 19, 11, 17,301.36333,93.86972,1148.0250,4021.9440,5596.1510,924.3100
RRRR,6, 19, 11, 30,180.00444,94.38417,23.0780,4999.9980,4976.9900,999.9360
RRRR,6, 19, 11, 30,0.00278,265.62278,23.0780,4999.9990,4976.9900,999.9390
1111,6, 19, 11, 31,112.64889,265.77889,1133.0370,3957.1650,5435.1380,918.3910
1111,6, 19, 11, 31,292.65111,94.22556,1133.0340,3957.1910,5435.1750,918.3020
2222,6, 19, 11, 31,310.18083,93.05528,1508.1180,3849.4030,5971.6670,921.4700
2222,6, 19, 11, 32,130.17833,266.95083,1508.1160,3849.3560,5971.6220,921.6360
3333,6, 19, 11, 32,121.35472,266.13667,1147.9590,4021.9030,5595.9730,924.4440
3333,6, 19, 11, 32,301.35583,93.86861,1147.9580,4021.9210,5595.9870,924.3400
RRRR,6, 19, 11, 45,180.00472,94.38444,23.0780,4999.9980,4976.9900,999.9360
RRRR,6, 19, 11, 45,0.00444,265.62250,23.0780,4999.9980,4976.9900,999.9390
1111,6, 19, 11, 46,112.64139,265.78000,1132.9900,3957.1480,5434.9790,918.4160
1111,6, 19, 11, 46,292.64333,94.22583,1132.9870,3957.1750,5435.0140,918.2990
2222,6, 19, 11, 46,310.17694,93.05472,1508.0310,3849.4040,5971.5360,921.4910
2222,6, 19, 11, 47,130.17444,266.95083,1508.0260,3849.3600,5971.4880,921.6400
3333,6, 19, 11, 47,121.34778,266.13806,1147.8910,4021.8860,5595.8190,924.4740
3333,6, 19, 11, 47,301.34944,93.86806,1147.8900,4021.9140,5595.8450,924.3550
RRRR,6, 19, 12, 0,180.00444,94.38444,23.0780,4999.9980,4976.9900,999.9360
RRRR,6, 19, 12, 0,0.00472,265.62250,23.0780,4999.9980,4976.9890,999.9390
1111,6, 19, 12, 1,112.63444,265.78111,1132.9450,3957.1360,5434.8370,918.4430
1111,6, 19, 12, 1,292.63583,94.22500,1132.9440,3957.1560,5434.8610,918.3190
2222,6, 19, 12, 1,310.17194,93.05194,1507.9420,3849.3850,5971.3820,921.5700
2222,6, 19, 12, 2,130.16972,266.95278,1507.9400,3849.3460,5971.3420,921.6940
3333,6, 19, 12, 2,121.34139,266.13861,1147.8260,4021.8750,5595.6780,924.4940
3333,6, 19, 12, 2,301.34250,93.86778,1147.8250,4021.8970,5595.6930,924.3610
RRRR,6, 19, 12, 15,180.00500,94.38528,23.0780,4999.9980,4976.9900,999.9350
RRRR,6, 19, 12, 15,0.00444,265.62194,23.0780,4999.9980,4976.9900,999.9380
1111,6, 19, 12, 16,112.62583,265.78111,1132.9010,3957.1120,5434.6660,918.4430
1111,6, 19, 12, 16,292.62806,94.22500,1132.8990,3957.1380,5434.7010,918.3240
2222,6, 19, 12, 16,310.16722,93.05444,1507.8550,3849.3720,5971.2250,921.5100
2222,6, 19, 12, 17,130.16472,266.95139,1507.8520,3849.3290,5971.1830,921.6640
3333,6, 19, 12, 17,121.33444,266.13917,1147.7610,4021.8580,5595.5270,924.5050
3333,6, 19, 12, 17,301.33583,93.86833,1147.7600,4021.8840,5595.5460,924.3600
RRRR,6, 19, 12, 30,180.00528,94.38389,23.0780,4999.9980,4976.9900,999.9360
RRRR,6, 19, 12, 30,0.00389,265.62194,23.0780,4999.9980,4976.9900,999.9380
1111,6, 19, 12, 31,112.61917,265.77972,1132.8620,3957.0990,5434.5280,918.4190
1111,6, 19, 12, 31,292.62028,94.22611,1132.8580,3957.1180,5434.5410,918.3020
2222,6, 19, 12, 31,310.16250,93.05583,1507.7670,3849.3620,5971.0750,921.4770
2222,6, 19, 12, 32,130.16056,266.95111,1507.7650,3849.3210,5971.0380,921.6620
3333,6, 19, 12, 32,121.32667,266.13778,1147.6980,4021.8310,5595.3580,924.4860
3333,6, 19, 12, 32,301.32861,93.86778,1147.6960,4021.8610,5595.3880,924.3740
RRRR,6, 19, 12, 45,180.00472,94.38389,23.0780,4999.9980,4976.9900,999.9360
RRRR,6, 19, 12, 45,0.00417,265.62194,23.0780,4999.9980,4976.9900,999.9380
1111,6, 19, 12, 46,112.61028,265.77944,1132.8200,3957.0700,5434.3490,918.4170
1111,6, 19, 12, 46,292.61222,94.22667,1132.8210,3957.0910,5434.3800,918.2970
2222,6, 19, 12, 46,310.15806,93.05556,1507.6820,3849.3530,5970.9330,921.4850
2222,6, 19, 12, 47,130.15556,266.95028,1507.6780,3849.3060,5970.8840,921.6420
3333,6, 19, 12, 47,121.31917,266.13722,1147.6360,4021.8080,5595.1980,924.4760
3333,6, 19, 12, 47,301.32167,93.86917,1147.6340,4021.8430,5595.2340,924.3490
RRRR,6, 19, 13, 0,180.00500,94.38361,23.0780,4999.9980,4976.9900,999.9360
RRRR,6, 19, 13, 0,0.00361,265.62167,23.0780,4999.9990,4976.9890,999.9380
1111,6, 19, 13, 1,112.60306,265.77917,1132.7840,3957.0480,5434.2020,918.4110
1111,6, 19, 13, 1,292.60417,94.22583,1132.7820,3957.0660,5434.2200,918.3120
2222,6, 19, 13, 1,310.15333,93.05361,1507.5940,3849.3390,5970.7850,921.5480
2222,6, 19, 13, 2,130.15111,266.95111,1507.5910,3849.2960,5970.7390,921.6700
3333,6, 19, 13, 2,121.31222,266.13722,1147.5750,4021.7880,5595.0490,924.4800
3333,6, 19, 13, 2,301.31417,93.86972,1147.5730,4021.8170,5595.0750,924.3440
RRRR,6, 19, 13, 15,180.00500,94.38500,23.0780,4999.9980,4976.9900,999.9360
RRRR,6, 19, 13, 15,0.00361,265.62167,23.0780,4999.9990,4976.9900,999.9380
1111,6, 19, 13, 16,112.59528,265.77694,1132.7480,3957.0270,5434.0490,918.3720
1111,6, 19, 13, 16,292.59722,94.22750,1132.7460,3957.0480,5434.0780,918.2820
2222,6, 19, 13, 16,310.14833,93.05583,1507.5080,3849.3200,5970.6230,921.4880
2222,6, 19, 13, 17,130.14667,266.95056,1507.5060,3849.2860,5970.5940,921.6560
